Date,Open,High,Low,Close,Adj Close,Volume
2019-07-16,30400.000000,30525.000000,30350.000000,30425.000000,29723.587891,7615000
2019-07-17,30400.000000,30750.000000,30225.000000,30750.000000,30041.095703,9097400
2019-07-18,30500.000000,30850.000000,30275.000000,30725.000000,30016.673828,8725100
2019-07-19,30975.000000,31050.000000,30750.000000,31000.000000,30285.333984,8794700
2019-07-22,31300.000000,31450.000000,31000.000000,31450.000000,30724.958984,7462900
2019-07-23,31200.000000,31450.000000,31025.000000,31175.000000,30456.298828,7825900
2019-07-24,31300.000000,31325.000000,30825.000000,31250.000000,30529.568359,10268700
2019-07-25,31350.000000,31375.000000,31000.000000,31250.000000,30529.568359,10695500
2019-07-26,31250.000000,31250.000000,30950.000000,30975.000000,30260.908203,10359500
2019-07-29,31100.000000,31150.000000,30800.000000,30950.000000,30236.484375,13701900
2019-07-30,31025.000000,31250.000000,30950.000000,31100.000000,30383.025391,7645100
2019-07-31,30950.000000,31200.000000,30900.000000,30950.000000,30236.484375,12825800
2019-08-01,30950.000000,31350.000000,30925.000000,31050.000000,30334.179688,15645600
2019-08-02,30800.000000,31025.000000,30800.000000,30825.000000,30114.365234,12597900
2019-08-05,31075.000000,31075.000000,30000.000000,30000.000000,29308.386719,18184800
2019-08-06,29400.000000,29775.000000,28825.000000,29400.000000,28722.218750,36659200
2019-08-07,29875.000000,30250.000000,29525.000000,30050.000000,29357.232422,18420400
2019-08-08,30050.000000,30400.000000,29900.000000,30025.000000,29332.808594,11659100
2019-08-09,30275.000000,30600.000000,30275.000000,30325.000000,29625.894531,9623700
2019-08-12,30350.000000,30400.000000,30000.000000,30200.000000,29503.775391,10541000
2019-08-13,30000.000000,30200.000000,30000.000000,30075.000000,29381.658203,16881200
2019-08-14,30200.000000,30300.000000,29900.000000,30050.000000,29357.232422,16388400
2019-08-15,29600.000000,30000.000000,29300.000000,30000.000000,29308.386719,10512300
2019-08-16,30200.000000,30200.000000,29800.000000,29800.000000,29112.996094,9964300
2019-08-19,30150.000000,30150.000000,29825.000000,30075.000000,29381.658203,6123800
2019-08-20,30175.000000,30175.000000,29925.000000,29925.000000,29235.115234,11678700
2019-08-21,30000.000000,30025.000000,29875.000000,29875.000000,29186.269531,11185500
2019-08-22,29625.000000,30000.000000,29600.000000,30000.000000,29308.386719,13177600
2019-08-23,29600.000000,29975.000000,29525.000000,29975.000000,29283.962891,6616700
2019-08-26,29700.000000,30000.000000,29300.000000,29950.000000,29259.537109,8277700
2019-08-27,30200.000000,30200.000000,29750.000000,30025.000000,29332.808594,24756000
2019-08-28,30000.000000,30100.000000,29925.000000,29975.000000,29283.962891,11137600
2019-08-29,29950.000000,30125.000000,29925.000000,30025.000000,29332.808594,10305100
2019-08-30,30400.000000,30500.000000,30025.000000,30500.000000,29796.859375,14730000
2019-09-02,30500.000000,30500.000000,30000.000000,30000.000000,29308.386719,8485800
2019-09-03,30000.000000,30275.000000,30000.000000,30275.000000,29577.048828,8548700
2019-09-04,30300.000000,30300.000000,30025.000000,30100.000000,29406.080078,8395800
2019-09-05,30425.000000,30425.000000,30075.000000,30200.000000,29503.775391,10730100
2019-09-06,30300.000000,30300.000000,30125.000000,30125.000000,29430.505859,10869800
2019-09-09,30250.000000,30275.000000,29900.000000,30175.000000,29479.351563,5182400
2019-09-10,30100.000000,30275.000000,29925.000000,30275.000000,29577.048828,8058200
2019-09-11,30250.000000,30500.000000,30050.000000,30500.000000,29796.859375,9048700
2019-09-12,30500.000000,30525.000000,30050.000000,30100.000000,29406.080078,8006800
2019-09-13,30400.000000,30450.000000,30050.000000,30150.000000,29454.927734,5683900
2019-09-16,30000.000000,30075.000000,29925.000000,30025.000000,29332.808594,15457800
2019-09-17,29950.000000,30175.000000,29925.000000,30150.000000,29454.927734,18407500
2019-09-18,29950.000000,30200.000000,29950.000000,30200.000000,29503.775391,5733400
2019-09-19,30075.000000,30225.000000,30000.000000,30150.000000,29454.927734,12397700
2019-09-20,30250.000000,30250.000000,29950.000000,29950.000000,29259.537109,26686600
2019-09-23,30150.000000,30150.000000,30000.000000,30125.000000,29430.505859,9446300
2019-09-24,29900.000000,30000.000000,29700.000000,29725.000000,29039.726563,15943700
2019-09-25,29500.000000,29675.000000,28900.000000,29675.000000,28990.880859,17724000
2019-09-26,30000.000000,30300.000000,29850.000000,30300.000000,29601.470703,21971800
2019-09-27,30025.000000,30375.000000,30000.000000,30350.000000,29650.316406,9602000
2019-09-30,30350.000000,30350.000000,30025.000000,30350.000000,29650.316406,14678200
2019-10-01,30050.000000,30325.000000,30050.000000,30200.000000,29503.775391,8011400
2019-10-02,30050.000000,30350.000000,30050.000000,30250.000000,29552.623047,10475300
2019-10-03,30050.000000,30225.000000,29750.000000,30200.000000,29503.775391,10053800
2019-10-04,29900.000000,30325.000000,29900.000000,30225.000000,29528.197266,11378100
2019-10-07,30350.000000,30400.000000,30250.000000,30350.000000,29650.316406,11341100
2019-10-08,30400.000000,30500.000000,30075.000000,30500.000000,29796.859375,9399500
2019-10-09,30500.000000,30500.000000,30250.000000,30350.000000,29650.316406,8299300
2019-10-10,30100.000000,30550.000000,30100.000000,30550.000000,29845.707031,13161300
2019-10-11,30400.000000,30775.000000,30400.000000,30625.000000,29918.976563,8172700
2019-10-14,30650.000000,31000.000000,30650.000000,31000.000000,30285.333984,7502900
2019-10-15,30950.000000,30950.000000,30725.000000,30875.000000,30163.212891,8187000
2019-10-16,31000.000000,31075.000000,30875.000000,31075.000000,30358.601563,13155300
2019-10-17,30925.000000,31050.000000,30525.000000,30575.000000,29870.130859,9133300
2019-10-18,30800.000000,30850.000000,30700.000000,30800.000000,30089.943359,8201700
2019-10-21,31000.000000,31275.000000,30925.000000,31100.000000,30383.025391,11994300
2019-10-22,31350.000000,31500.000000,31125.000000,31500.000000,30773.804688,13451900
2019-10-23,31500.000000,31525.000000,31300.000000,31375.000000,30651.687500,12443800
2019-10-24,31450.000000,31600.000000,31350.000000,31500.000000,30773.804688,14620200
2019-10-25,31600.000000,31625.000000,30875.000000,31000.000000,30285.333984,12385900
2019-10-28,31000.000000,31250.000000,31000.000000,31025.000000,30309.755859,8649900
2019-10-29,31025.000000,31200.000000,30750.000000,31100.000000,30383.025391,15972300
2019-10-30,31400.000000,31425.000000,31000.000000,31325.000000,30602.841797,12147600
2019-10-31,31350.000000,31500.000000,31250.000000,31450.000000,30724.958984,11684100
2019-11-01,31500.000000,31625.000000,31375.000000,31625.000000,30895.923828,8416100
2019-11-04,31750.000000,31900.000000,31300.000000,31375.000000,30651.687500,8758900
2019-11-05,31750.000000,31800.000000,31350.000000,31800.000000,31066.888672,13232300
2019-11-06,31900.000000,31900.000000,31475.000000,31475.000000,30749.380859,12678600
2019-11-07,31675.000000,31675.000000,31250.000000,31425.000000,30700.533203,12394400
2019-11-08,31575.000000,31575.000000,31250.000000,31400.000000,30676.111328,18008100
2019-11-11,31675.000000,31700.000000,31325.000000,31475.000000,30749.380859,14041400
2019-11-12,31100.000000,31400.000000,31100.000000,31325.000000,30602.841797,9527100
2019-11-13,31325.000000,31425.000000,31325.000000,31400.000000,30676.111328,8016700
2019-11-14,31325.000000,31400.000000,31050.000000,31350.000000,30627.263672,7572400
2019-11-15,31400.000000,31450.000000,31275.000000,31375.000000,30651.687500,9427600
2019-11-18,31225.000000,31425.000000,31050.000000,31400.000000,30676.111328,13119800
2019-11-19,31650.000000,31750.000000,31500.000000,31575.000000,30847.078125,12023000
2019-11-20,31275.000000,31750.000000,31275.000000,31750.000000,31018.042969,8645900
2019-11-21,31750.000000,31750.000000,31500.000000,31500.000000,30773.804688,11504700
2019-11-22,31400.000000,31550.000000,31350.000000,31525.000000,30798.230469,11207000
2019-11-25,31650.000000,31675.000000,31375.000000,31375.000000,30651.687500,11026700
2019-11-26,31650.000000,31650.000000,31350.000000,31425.000000,30700.533203,38556700
2019-11-27,31350.000000,31500.000000,31200.000000,31500.000000,30773.804688,11766700
2019-11-28,31475.000000,31475.000000,31225.000000,31250.000000,30529.568359,8849600
2019-11-29,31150.000000,31475.000000,31125.000000,31400.000000,30676.111328,10590900
2019-12-02,31400.000000,32125.000000,31350.000000,32125.000000,31384.396484,9981800
2019-12-03,32100.000000,32100.000000,31725.000000,31875.000000,31140.160156,8564600
2019-12-04,31800.000000,32000.000000,31775.000000,31825.000000,31091.312500,7510400
2019-12-05,31800.000000,31925.000000,31650.000000,31700.000000,30969.193359,10833600
2019-12-06,31700.000000,31975.000000,31600.000000,31975.000000,31336.708984,13984100
2019-12-09,31850.000000,31975.000000,31800.000000,31975.000000,31336.708984,10333500
2019-12-10,31975.000000,32000.000000,31800.000000,31825.000000,31189.703125,11530800
2019-12-11,31825.000000,31925.000000,31750.000000,31900.000000,31263.205078,9693800
2019-12-12,32000.000000,32025.000000,31700.000000,31700.000000,31067.197266,15839700
2019-12-13,31975.000000,32100.000000,31750.000000,31800.000000,31165.201172,14164500
2019-12-16,31700.000000,31975.000000,31700.000000,31800.000000,31165.201172,15736800
2019-12-17,31975.000000,32500.000000,31825.000000,32500.000000,31851.228516,20582900
2019-12-18,32500.000000,34000.000000,32200.000000,33775.000000,33100.777344,36360800
2019-12-19,33500.000000,33600.000000,32950.000000,33000.000000,32341.246094,14834200
2019-12-20,33400.000000,33700.000000,33050.000000,33300.000000,32635.257813,19890600
2019-12-23,33400.000000,33650.000000,33250.000000,33300.000000,32635.257813,9311700
2019-12-26,33300.000000,33625.000000,33300.000000,33400.000000,32733.261719,7637700
2019-12-27,33350.000000,33500.000000,33350.000000,33475.000000,32806.765625,5989000
2019-12-30,33400.000000,33600.000000,33350.000000,33425.000000,32757.761719,12233600
